# fofid            subhaloid        galaxyid        x            y            z           redshift      velx          vely          velz          g_sdss        r_sdss        i_sdss       
  62000100000001   62000100000086   1000020005496   61.865345    56.810802    6.408721    0.019932542   126.329926    -76.166245    -411.50668    -15.325613    -16.062054    -16.395092   
  62000100000001   62000100000086   1000020004999   61.74365     57.29154     6.151327    0.019932542   81.09196      -100.56779    209.28134     -14.832047    -15.47657     -15.761404   
  62000100000001   62000100000086   1000020004470   61.38757     54.17742     6.693688    0.019932542   -12.820262    -44.739403    -6.611546     -12.174595    -12.699508    -12.927692   
  62000100000001   62000100000086   1000020004051   62.170696    57.01252     6.38116     0.019932542   220.14429     357.59494     505.76376     -12.501605    -13.042738    -13.274709   
  62000100000001   62000100000086   1000020003615   61.89069     57.235477    6.8842487   0.019932542   1.5797023     58.786453     110.76983     -14.3633175   -15.034545    -15.333147   
  62000600000000   62000600000032   6000033012620   2.37718      1.5392195    40.563892   0.019932542   -763.18225    256.17764     404.9478      -17.331944    -17.814209    -18.028593   
  62000600000000   62000600000023   6000033012069   1.6522788    1.0751072    40.88931    0.019932542   311.46042     368.59793     -151.1512     -18.444084    -18.662077    -18.77986    
  62000600000000   62000600000000   6000033003262   2.129686     1.0587655    40.251415   0.019932542   -624.33844    -184.01146    -363.76086    -18.792929    -19.571896    -19.924368   
  62000600000000   62000600000000   6000033002504   1.3582362    0.91858023   40.491714   0.019932542   -211.89828    372.11124     -308.95297    -14.361291    -15.038588    -15.342768   
  62000600000000   62000600000000   6000033001500   2.0414965    1.2064168    40.23974    0.019932542   -253.89278    550.2792      -241.4439     -15.570051    -16.266829    -16.582333   
  62000300000000   62000300000000   3000042007141   43.937977    15.348149    14.024659   0.019932542   226.26883     99.809906     601.1168      -15.253091    -15.948509    -16.259398   
  62000300000000   62000300000000   3000042006158   44.380527    14.546641    13.588313   0.019932542   343.44562     -137.48099    87.39924      -17.679815    -18.47708     -18.839787   
  62000300000000   62000300000000   3000042005697   43.90188     15.167451    13.397487   0.019932542   517.13544     -36.733315    1079.3021     -13.17461     -13.786694    -14.052546   
  62000600000003   62000600000114   6000036000993   29.43075     31.06589     47.97781    0.019932542   -115.92659    -277.00012    75.986244     -13.245764    -13.89528     -14.178909   
  62000600000003   62000600000114   6000036001459   29.138554    31.12698     47.829025   0.019932542   -336.31653    -168.95982    149.07765     -14.242321    -14.943462    -15.260076   
  62000600000003   62000600000114   6000036001892   28.95326     31.149511    47.93166    0.019932542   589.3197      217.44377     35.795982     -8.032682     -8.506083     -8.732777    
  62000600000003   62000600000114   6000036002347   29.016401    31.149649    48.135838   0.019932542   -169.18423    -399.36557    -200.18013    -15.454165    -16.198421    -16.535522   
  62000600000003   62000600000114   6000036002879   28.97716     31.095955    48.167114   0.019932542   306.43835     43.71016      -380.02414    -18.65487     -19.438034    -19.794237   
  62000600000003   62000600000114   6000036003693   28.893116    31.185526    48.841175   0.019932542   -73.402214    -103.37426    -284.51422    -15.156677    -15.92902     -16.285471   
  62000600000003   62000600000114   6000036004140   29.227966    31.342611    47.580055   0.019932542   -342.09845    380.64615     -558.079      99.0          99.0          99.0         
  62000300000015   62000300000450   3000056001906   37.20099     2.9056487    18.164185   0.019932542   -147.52414    -200.4417     373.74484     -20.758198    -21.53487     -21.899399   
  62000300000000   62000300000000   3000042004847   44.323635    14.100784    13.71758    0.019932542   -36.566006    -92.80782     862.0032      -15.734517    -16.475927    -16.813555   
  62000100000005   62000100000230   1000023000998   13.939142    40.13492     24.600801   0.019932542   60.039246     493.92822     528.77673     -16.595625    -17.283573    -17.595589   
  62000100000005   62000100000230   1000023001427   13.821653    40.419117    24.57226    0.019932542   -28.858902    -24.866655    110.01976     -17.016907    -17.867203    -18.274776   
  62000100000005   62000100000230   1000023001873   13.797571    40.304928    24.661732   0.019932542   -98.71875     259.22244     -10.561005    -15.3354      -16.07039     -16.404562   
  62000100000005   62000100000230   1000023002303   13.996412    40.190914    24.523867   0.019932542   105.973915    -330.58463    718.0303      -17.238323    -17.856785    -18.1542     
  62000300000019   62000300000508   3000060000833   54.827637    7.799923     28.825659   0.019932542   70.994675     -232.00809    392.09964     -14.408247    -15.14104     -15.478376   
  62000300000004   62000300000230   3000047004626   41.17876     17.839027    18.9814     0.019932542   -387.1112     -157.92027    377.18954     -16.248901    -17.041014    -17.402678   
  62000000000010   62000000000204   8001914         25.574509    22.562756    24.761559   0.019932542   594.12695     141.44469     153.9704      -13.935171    -14.583122    -14.869048   
  62000100000004   62000100000212   1000019022350   29.041323    57.487106    26.321999   0.019932542   527.8936      -210.84137    194.80534     -19.107458    -19.924955    -20.294973   
  62000100000004   62000100000212   1000019022827   29.08582     57.29429     26.160805   0.019932542   801.5654      -279.7661     325.22513     -16.811249    -17.556767    -17.892023   
  62000100000001   62000100000086   1000020002566   61.88572     57.151215    6.030974    0.019932542   78.30709      447.83835     42.23995      -14.956907    -15.672001    -15.995933   
  62000100000001   62000100000086   1000020003070   61.509647    57.220387    6.5490522   0.019932542   1.3300116     53.976105     -185.58266    -14.575099    -15.263302    -15.571221   
  62000300000000   62000300000000   3000042007917   43.390015    15.913978    12.2463255  0.019932542   -51.396446    611.17535     70.22797      -15.054443    -15.696977    -15.978492   
  62000600000000   62000600000035   6000033005301   2.9530244    1.4711163    40.59432    0.019932542   353.29865     -20.202108    -321.28513    -16.978136    -17.72702     -18.062471   
  62000600000000   62000600000000   6000033004908   2.0061462    1.5162314    39.827095   0.019932542   453.9598      184.94093     -98.421936    -15.811609    -16.122608    -16.271036   
  62000600000000   62000600000000   6000033004414   2.171772     1.2352723    40.27528    0.019932542   266.34998     75.153824     161.82188     -13.038891    -13.703794    -13.9999485  
  62000600000000   62000600000000   6000033003823   2.114779     1.1509926    40.206375   0.019932542   269.40622     -342.48215    253.75032     -16.027422    -16.781488    -17.12486    
  62000600000000   62000600000000   6000033003340   2.526937     0.73075426   40.686054   0.019932542   -443.9889     -471.72156    -106.38922    -13.669058    -13.97523     -14.115702   
  62000600000000   62000600000000   6000033002928   1.9727548    0.8416189    40.28288    0.019932542   170.05939     198.12149     -291.01752    -17.23017     -17.9621      -18.290657   
  62000600000000   62000600000000   6000033002529   2.0925627    0.99510014   40.1185     0.019932542   -205.37956    235.28064     674.33185     -15.58392     -16.33209     -16.670834   
  62000600000000   62000600000000   6000033002029   2.3938088    1.0616999    40.091145   0.019932542   86.34177      379.38364     -575.9362     -15.6134205   -16.342155    -16.671602   
  62000600000000   62000600000000   6000033001535   1.941469     0.9309233    40.0421     0.019932542   -111.15096    263.36844     249.24669     -14.060977    -14.699672    -14.980351   
  62000300000003   62000300000212   3000045008683   53.902515    14.287203    23.849255   0.019932542   27.01198      955.33704     -348.29544    -17.09132     -17.72645     -18.033735   
  62000300000015   62000300000450   3000056002120   37.258335    2.9413178    18.186588   0.019932542   -220.58081    -74.817184    488.1794      -16.768284    -17.551376    -17.909712   
  62000300000000   62000300000000   3000042007177   44.215538    14.887237    13.688489   0.019932542   568.36194     -590.96643    290.3439      -17.745691    -18.535927    -18.898302   
  62000300000000   62000300000000   3000042006689   43.598846    15.778875    12.887869   0.019932542   136.47038     619.171       561.2098      -13.611846    -13.881039    -14.011331   
  62000300000000   62000300000000   3000042006223   43.56658     14.606092    13.531662   0.019932542   -615.58966    483.27618     176.46573     -16.876041    -17.611834    -17.942673   
  62000300000000   62000300000000   3000042005726   44.237156    14.320803    14.044815   0.019932542   115.299255    162.10497     -472.20352    -15.540433    -16.292837    -16.636995   
  62000300000000   62000300000000   3000042004883   44.033527    14.786595    13.687252   0.019932542   -867.90845    411.85303     -355.74576    -19.777287    -20.581532    -20.945715   
  62000300000000   62000300000000   3000042004316   43.95211     14.340006    14.294518   0.019932542   6.717016      414.11673     6.7755485     -11.518423    -12.035693    -12.261317   
  62000300000000   62000300000000   3000042003874   44.1087      14.9760685   13.847183   0.019932542   358.16205     657.87494     676.6415      -12.965269    -13.590645    -13.864653   
  62000300000000   62000300000000   3000042003427   44.99972     14.28998     13.544251   0.019932542   240.1775      190.14226     593.83093     -13.635418    -14.261388    -14.534852   
  62000300000000   62000300000000   3000042002977   44.284405    14.5424795   13.624333   0.019932542   132.51012     -495.59796    -128.01985    -15.548276    -16.364338    -16.746437   
  62000300000000   62000300000000   3000042002534   44.184826    14.819889    13.586485   0.019932542   54.78648      -63.967686    -208.4106     -15.44363     -16.155682    -16.476398   
  62000300000000   62000300000000   3000042002060   43.800323    14.880978    13.540978   0.019932542   -249.32028    295.52533     397.2176      -15.802991    -16.535452    -16.866737   
  62000300000000   62000300000000   3000042007471   44.72938     14.308908    12.366467   0.019932542   -199.36995    317.80746     152.2951      -16.406029    -17.132372    -17.45899    
  62000300000019   62000300000508   3000060001790   54.23362     7.803227     29.325212   0.019932542   -69.76672     76.39014      207.5675      -14.305961    -14.950642    -15.231028   
  62000300000019   62000300000508   3000060001329   54.947865    7.608325     29.067194   0.019932542   -52.812202    427.7428      -252.61662    -15.587432    -16.306595    -16.632782   
